id= 82429, freq= 5162550689792
id= 4588, freq= 1305670057984
id= 1777, freq= 26362509262848
id= 2684, freq= 26624502267904
id= 2534, freq= 239534621065216
id= 1327, freq= 102688373080064
id= 1920, freq= 253149667393536
id= 1326, freq= 683698663981056
id= 1605, freq= 130957847822336
id= 1271, freq= 584094077419520
id= 1519, freq= 500359395016704
id= 2186, freq= 373730874228736
id= 4584, freq= 153699699654656
id= 1113, freq= 722465038794752
id= 2989, freq= 312072323727360
id= 3773, freq= 158913789952
id= 1151, freq= 1533303324672
id= 2527, freq= 554050781184
id= 11710, freq= 382252089344
id= 4640, freq= 489626271744
id= 1269, freq= 1589137899520
id= 8389, freq= 64424509440
id= 2670, freq= 188978561024
id= 2084, freq= 528280977408
id= 5937, freq= 68719476736
id= 1637, freq= 35901631627264
id= 1051, freq= 674309865472
id= 10023, freq= 22312355102720
id= 1228, freq= 80079665233920
id= 1354, freq= 162036231176192
id= 4597, freq= 193247758516224
id= 4404, freq= 160928129613824
id= 2207, freq= 2383706849280
id= 1115, freq= 222934572466176
id= 1513, freq= 391065362235392
id= 31700, freq= 27595164876800
id= 3446, freq= 828928688128
id= 3642, freq= 691489734656
id= 13026, freq= 1520418422784
id= 9369, freq= 395136991232
id= 3765, freq= 73014444032
id= 3719, freq= 193273528320
id= 3289, freq= 167503724544
id= 2889, freq= 83945135800320
id= 3720, freq= 575525617664
id= 6931, freq= 468151435264
id= 1899, freq= 183446643146752
id= 1496, freq= 120946279055360
id= 1665, freq= 206884279681024
id= 1031, freq= 61250528608256
id= 1662, freq= 497370097778688
id= 1223, freq= 657314679881728
id= 1027, freq= 695694507638784
id= 3124, freq= 233422882603008
id= 2546, freq= 64424509440
id= 1324, freq= 678746566688768
id= 4404, freq= 105608950841344
id= 1151, freq= 504521218326528
id= 4064, freq= 14426795147264
id= 8262, freq= 1172526071808
id= 1433, freq= 17038135263232
id= 1108, freq= 719617475477504
id= 1709, freq= 716877286342656
id= 1764, freq= 130133214101504
id= 1229, freq= 715730530074624
id= 2303, freq= 517092587601920
id= 1348, freq= 1074828450725888
id= 1649, freq= 395811301097472
id= 1608, freq= 714905896353792
id= 1536, freq= 1047267645587456
id= 1484, freq= 624028683337728
id= 5396, freq= 87376814669824
id= 1285, freq= 171798691840
id= 5036, freq= 58579058950144
id= 3389, freq= 123059402964992
id= 12019, freq= 10196252360704
id= 1734, freq= 505753873940480
id= 8817, freq= 68418829025280
id= 4337, freq= 181535382700032
id= 1139, freq= 727155143081984
id= 3069, freq= 162903814569984
id= 1910, freq= 260373802385408
id= 1358, freq= 85946590560256
id= 1780, freq= 515237161730048
id= 7897, freq= 70819715743744
id= 5742, freq= 171429324652544
id= 1178, freq= 104668353003520
id= 2037, freq= 8877697400832
id= 3379, freq= 244581207638016
id= 1518, freq= 721240973115392
id= 4447, freq= 178567560298496
id= 1031, freq= 216066919759872
id= 1131, freq= 440225557905408
id= 1129, freq= 240668492431360
id= 2628, freq= 19542101196800
id= 1114, freq= 777479274889216
id= 1010, freq= 436269893025792
id= 1310, freq= 5531917877248
id= 1132, freq= 94012539142144
id= 12258, freq= 68169720922112
id= 3901, freq= 26641682137088
id= 2394, freq= 136279312302080
id= 4919, freq= 53506702573568
id= 1388, freq= 671118704771072
id= 1311, freq= 766591532793856
id= 1081, freq= 588307440336896
id= 2641, freq= 165111427760128
id= 5465, freq= 135884175310848
id= 2868, freq= 125584843735040
id= 1912, freq= 525291680169984
id= 4323, freq= 22174916149248
id= 11513, freq= 17403207483392
id= 7039, freq= 19920058318848
id= 2271, freq= 16058882719744
id= 1678, freq= 77846282240000
id= 2894, freq= 12055973199872
id= 3038, freq= 87784836562944
id= 1811, freq= 468151435264
id= 1897, freq= 220443491434496
id= 1108, freq= 884484090101760
id= 2147, freq= 61830349193216
id= 1519, freq= 67199058313216
id= 1064, freq= 205836307660800
id= 2866, freq= 45011257262080
id= 2330, freq= 217102006878208
id= 3094, freq= 192788197015552
id= 2329, freq= 159223027597312
id= 2477, freq= 96318936580096
id= 2431, freq= 405449207709696
id= 1491, freq= 1056561954816
id= 1513, freq= 77309411328
id= 1033, freq= 46600395161600
id= 4165, freq= 117987046588416
id= 1364, freq= 49692771614720
id= 2950, freq= 104646878167040
id= 1109, freq= 347114961895424
id= 4358, freq= 158913789952
id= 1090, freq= 1073741824000
id= 1424, freq= 92960272154624
id= 1951, freq= 274873611976704
id= 4886, freq= 85899345920
id= 1009, freq= 133968619896832
id= 1154, freq= 156938104995840
id= 1470, freq= 358397840982016
id= 2019, freq= 31860067401728
id= 1391, freq= 85564338470912
id= 1360, freq= 305728657031168
id= 2073, freq= 169681272963072
id= 1907, freq= 20873541058560
id= 1262, freq= 79130477461504
id= 1442, freq= 112579682762752
id= 3832, freq= 178928337551360
id= 2344, freq= 75342316306432
id= 4704, freq= 110208860815360
id= 1350, freq= 544206716141568
id= 1280, freq= 605225316515840
id= 1106, freq= 720334735015936
id= 1623, freq= 560570541539328
id= 1934, freq= 113125143609344
id= 3172, freq= 191190469181440
id= 1221, freq= 111918257799168
id= 1968, freq= 75063143432192
id= 2801, freq= 122093035323392
id= 1445, freq= 118038586195968
id= 1155, freq= 158741991260160
id= 1052, freq= 64398739636224
id= 2695, freq= 185044370980864
id= 1189, freq= 286753491517440
id= 1108, freq= 568559180709888
id= 1014, freq= 80719615361024
id= 1061, freq= 516053205516288
id= 3775, freq= 120821725003776
id= 1909, freq= 461910847782912
id= 4797, freq= 10170482556928
id= 1499, freq= 1219770712064
